"Time [s]","I Strom (AVG) [A]","I Strom (RMS) [A]","I Strom (MIN) [A]","I Strom (MAX) [A]","I Strom [A]","U Spannung (AVG) [V]","U Spannung (RMS) [V]","U Spannung (MIN) [V]","U Spannung (MAX) [V]","U Spannung [V]"
4.079900000,,,,,15.006853044442,,,,,-1.147298881251
4.079950000,,,,,14.935339387377,,,,,-1.146814891506
4.080000000,,,,,14.842487266212,,,,,-1.146287986415
4.080050000,,,,,14.722777290510,,,,,-1.145834991088
4.080100000,,,,,14.657271781997,,,,,-1.145463058082
4.080150000,,,,,14.578390990400,,,,,-1.145110198564
4.080200000,,,,,14.538765820191,,,,,-1.144483157664
4.080250000,,,,,14.415717984183,,,,,-1.144039699080
4.080300000,,,,,14.344216248048,,,,,-1.143417426551
4.080350000,,,,,14.332068820719,,,,,-1.143021651687
4.080400000,,,,,14.335811992634,,,,,-1.142308780093
4.080450000,,,,,14.157760987148,,,,,-1.142003604293
4.080500000,,,,,14.099658375958,,,,,-1.141376563393
4.080550000,,,,,14.043999555349,,,,,-1.140942641553
4.080600000,,,,,13.982380269908,,,,,-1.140320369024
4.080650000,,,,,13.921905393714,,,,,-1.140043803456
4.080700000,,,,,13.822568286810,,,,,-1.139478751390
4.080750000,,,,,13.686061721209,,,,,-1.138937541183
4.080800000,,,,,13.702298027414,,,,,-1.138353415629
4.080850000,,,,,13.630760528491,,,,,-1.137874194257
4.080900000,,,,,13.550949904379,,,,,-1.137442656603
4.080950000,,,,,13.422120417483,,,,,-1.136791773843
4.081000000,,,,,13.369215331627,,,,,-1.136417456652
4.081050000,,,,,13.274992303550,,,,,-1.135916777606
4.081100000,,,,,13.259101704306,,,,,-1.135313578565
4.081150000,,,,,13.144124337681,,,,,-1.134810515333
4.081200000,,,,,13.079846684924,,,,,-1.134643622318
4.081250000,,,,,12.972737131878,,,,,-1.133809157241
4.081300000,,,,,12.920964534340,,,,,-1.133475371210
4.081350000,,,,,12.808132935055,,,,,-1.132786341476
4.081400000,,,,,12.698210042608,,,,,-1.132195063364
4.081450000,,,,,12.656582156216,,,,,-1.131703921062
4.081500000,,,,,12.604225433125,,,,,-1.131489344328
4.081550000,,,,,12.568462644128,,,,,-1.130757399247
4.081600000,,,,,12.455893305295,,,,,-1.130361624382
4.081650000,,,,,12.373674653392,,,,,-1.129791803944
4.081700000,,,,,12.328589697396,,,,,-1.129107542581
4.081750000,,,,,12.257862821690,,,,,-1.128706999344
4.081800000,,,,,12.204075587039,,,,,-1.128394670987
4.081850000,,,,,12.178028355719,,,,,-1.127781935202
4.081900000,,,,,12.080956225452,,,,,-1.127152510116
4.081950000,,,,,12.012935400780,,,,,-1.126637525954
4.082000000,,,,,11.966408012295,,,,,-1.126222677602
4.082050000,,,,,11.941266771630,,,,,-1.125745840415
4.082100000,,,,,11.804092633968,,,,,-1.124978132545
4.082150000,,,,,11.761677966218,,,,,-1.124622888841
4.082200000,,,,,11.729741795644,,,,,-1.124100752121
4.082250000,,,,,11.621368624054,,,,,-1.123495168894
4.082300000,,,,,11.564350817463,,,,,-1.123004026592
4.082350000,,,,,11.453653064588,,,,,-1.122391290807
4.082400000,,,,,11.427629675128,,,,,-1.122040815475
4.082450000,,,,,11.346090516215,,,,,-1.121513910384
4.082500000,,,,,11.284578519140,,,,,-1.120865411810
4.082550000,,,,,11.230457498458,,,,,-1.120379037880
4.082600000,,,,,11.131501861304,,,,,-1.119775838839
4.082650000,,,,,11.069739524707,,,,,-1.119153566310
4.082700000,,,,,11.079323952158,,,,,-1.118550367269
4.082750000,,,,,10.987187086772,,,,,-1.117961473343
4.082800000,,,,,10.900176221143,,,,,-1.117396421277
4.082850000,,,,,10.852170637379,,,,,-1.116917199905
4.082900000,,,,,10.707975072144,,,,,-1.116302079934
4.082950000,,,,,10.658264795438,,,,,-1.115808553446
4.083000000,,,,,10.630751289770,,,,,-1.115260190681
4.083050000,,,,,10.536540182623,,,,,-1.114411420489
4.083100000,,,,,10.513580472087,,,,,-1.113922662373
4.083150000,,,,,10.436940815266,,,,,-1.113343305191
4.083200000,,,,,10.332716127200,,,,,-1.112856931261
4.083250000,,,,,10.328555722747,,,,,-1.112196511757
4.083300000,,,,,10.202956807790,,,,,-1.111927098747
4.083350000,,,,,10.080373888038,,,,,-1.111450261560
4.083400000,,,,,10.077489023059,,,,,-1.110620564855
4.083450000,,,,,10.046005847812,,,,,-1.110231942548
4.083500000,,,,,9.950030443074,,,,,-1.109588212346
4.083550000,,,,,9.907055491630,,,,,-1.108968324004
4.083600000,,,,,9.903526896449,,,,,-1.108486718445
4.083650000,,,,,9.833682169538,,,,,-1.107974118470
4.083700000,,,,,9.700751882836,,,,,-1.107325619896
4.083750000,,,,,9.624899007374,,,,,-1.106569832955
4.083800000,,,,,9.616220570577,,,,,-1.105909413452
4.083850000,,,,,9.592235660090,,,,,-1.105756825552
4.083900000,,,,,9.522784323858,,,,,-1.104896134430
4.083950000,,,,,9.457314578135,,,,,-1.104295319575
4.084000000,,,,,9.433293904858,,,,,-1.103775567041
4.084050000,,,,,9.338260253564,,,,,-1.103489464729
4.084100000,,,,,9.272969321786,,,,,-1.102559632215
4.084150000,,,,,9.255815103997,,,,,-1.102294987577
4.084200000,,,,,9.205401492441,,,,,-1.101558274124
4.084250000,,,,,9.117317743142,,,,,-1.100788182067
4.084300000,,,,,9.147823402156,,,,,-1.099929875131
4.084350000,,,,,9.048224034800,,,,,-1.099636620261
4.084400000,,,,,8.917856747976,,,,,-1.099071568195
4.084450000,,,,,8.849406769836,,,,,-1.098272865908
4.084500000,,,,,8.819449473587,,,,,-1.097829407324
4.084550000,,,,,8.725071473424,,,,,-1.097259586886
4.084600000,,,,,8.666861573867,,,,,-1.096496647388
4.084650000,,,,,8.618915594752,,,,,-1.095862453929
4.084700000,,,,,8.533883603447,,,,,-1.095140045592
4.084750000,,,,,8.536267789380,,,,,-1.094534462365
4.084800000,,,,,8.471167592476,,,,,-1.094021862389
4.084850000,,,,,8.472955731926,,,,,-1.093423431720
4.084900000,,,,,8.371925853010,,,,,-1.092715328498
4.084950000,,,,,8.327472706286,,,,,-1.092131202944
4.085000000,,,,,8.239579691862,,,,,-1.091351574144
4.085050000,,,,,8.211839688530,,,,,-1.090800827193
4.085100000,,,,,8.138454445508,,,,,-1.090083187227
4.085150000,,,,,8.176494132071,,,,,-1.089785163986
4.085200000,,,,,8.114994055926,,,,,-1.088936393794
4.085250000,,,,,8.024955274162,,,,,-1.088407104516
4.085300000,,,,,8.008766651676,,,,,-1.087713306410
4.085350000,,,,,7.968044755938,,,,,-1.086993282258
4.085400000,,,,,7.947803017366,,,,,-1.086392467403
4.085450000,,,,,7.865310184080,,,,,-1.085801189292
4.085500000,,,,,7.821274269895,,,,,-1.084976260959
4.085550000,,,,,7.743859752647,,,,,-1.084370677732
4.085600000,,,,,7.648992994368,,,,,-1.083855693570
4.085650000,,,,,7.672262649075,,,,,-1.083285873132
4.085700000,,,,,7.598889326983,,,,,-1.082601611769
4.085750000,,,,,7.600534415277,,,,,-1.081810062039
4.085800000,,,,,7.436216320766,,,,,-1.081295077878
4.085850000,,,,,7.406759703562,,,,,-1.080575053726
4.085900000,,,,,7.318520982177,,,,,-1.079802577484
4.085950000,,,,,7.315433461394,,,,,-1.079003875196
4.086000000,,,,,7.253158524821,,,,,-1.078198020351
4.086050000,,,,,7.288194137108,,,,,-1.077764098511
4.086100000,,,,,7.253420785273,,,,,-1.076989238083
4.086150000,,,,,7.163525054665,,,,,-1.076228682770
4.086200000,,,,,7.074308817047,,,,,-1.075568263267
4.086250000,,,,,7.052910748298,,,,,-1.074864928416
4.086300000,,,,,7.023466052024,,,,,-1.074097220546
4.086350000,,,,,6.948519167216,,,,,-1.073489253133
4.086400000,,,,,6.898606234706,,,,,-1.072764460609
4.086450000,,,,,6.898630076565,,,,,-1.072108809478
4.086500000,,,,,6.883252077297,,,,,-1.071369711838
4.086550000,,,,,6.806123662360,,,,,-1.070418421651
4.086600000,,,,,6.689048212114,,,,,-1.069884364002
4.086650000,,,,,6.664169231902,,,,,-1.069083277528
4.086700000,,,,,6.610203183305,,,,,-1.068220202221
4.086750000,,,,,6.552839669754,,,,,-1.067285601335
4.086800000,,,,,6.518304736513,,,,,-1.066691939038
4.086850000,,,,,6.434703256768,,,,,-1.065719191177
4.086900000,,,,,6.435633089282,,,,,-1.064839426568
4.086950000,,,,,6.391811751831,,,,,-1.063852373591
4.087000000,,,,,6.366289041417,,,,,-1.063158575485
4.087050000,,,,,6.249380484186,,,,,-1.062336031338
4.087100000,,,,,6.178439031746,,,,,-1.061420503939
4.087150000,,,,,6.187808882464,,,,,-1.060619417466
4.087200000,,,,,6.236684694093,,,,,-1.059594217515
4.087250000,,,,,6.138074763899,,,,,-1.058762136624
4.087300000,,,,,6.071734790309,,,,,-1.058025423171
4.087350000,,,,,5.974316953082,,,,,-1.057078901355
4.087400000,,,,,5.976629613437,,,,,-1.056337419530
4.087450000,,,,,5.958283302682,,,,,-1.055288377719
4.087500000,,,,,5.941582080220,,,,,-1.054310861487
4.087550000,,,,,5.877328269322,,,,,-1.053657594541
4.087600000,,,,,5.834365238808,,,,,-1.052720609469
4.087650000,,,,,5.749547824237,,,,,-1.051743093237
4.087700000,,,,,5.712902886445,,,,,-1.050679746311
4.087750000,,,,,5.657768586741,,,,,-1.049933496114
4.087800000,,,,,5.631840564718,,,,,-1.048922601278
4.087850000,,,,,5.596244668737,,,,,-1.048038068297
4.087900000,,,,,5.573499534935,,,,,-1.047210755778
4.087950000,,,,,5.541181894611,,,,,-1.046011510254
4.088000000,,,,,5.431282844024,,,,,-1.045172276805
4.088050000,,,,,5.512798161077,,,,,-1.044137540110
4.088100000,,,,,5.403101766294,,,,,-1.043446126190
4.088150000,,,,,5.381036125483,,,,,-1.042327942987
4.088200000,,,,,5.264592484509,,,,,-1.041419568146
4.088250000,,,,,5.172968219100,,,,,-1.040294232386
4.088300000,,,,,5.217647863486,,,,,-1.039469304053
4.088350000,,,,,5.196285557525,,,,,-1.038279595273
4.088400000,,,,,5.129731007202,,,,,-1.037373604618
4.088450000,,,,,5.085099046534,,,,,-1.036212506068
4.088500000,,,,,5.086291139501,,,,,-1.035020413102
4.088550000,,,,,5.027652086476,,,,,-1.034059586171
4.088600000,,,,,4.970813093830,,,,,-1.032826962043
4.088650000,,,,,4.894471460251,,,,,-1.031968655108
4.088700000,,,,,4.919255073026,,,,,-1.030743183538
4.088750000,,,,,4.837096025771,,,,,-1.029410423601
4.088800000,,,,,4.789364623390,,,,,-1.028196872961
4.088850000,,,,,4.777574823950,,,,,-1.027281345563
4.088900000,,,,,4.677331726392,,,,,-1.025712551219
4.088950000,,,,,4.723465724198,,,,,-1.024918617303
4.089000000,,,,,4.623282231288,,,,,-1.023774208055
4.089050000,,,,,4.646384992980,,,,,-1.022436679747
4.089100000,,,,,4.619956291911,,,,,-1.021039546790
4.089150000,,,,,4.579413210119,,,,,-1.019768775688
4.089200000,,,,,4.577791963684,,,,,-1.018402637148
4.089250000,,,,,4.502082139378,,,,,-1.017236770227
4.089300000,,,,,4.425907398814,,,,,-1.015784800993
4.089350000,,,,,4.344725867792,,,,,-1.014418662454
4.089400000,,,,,4.305792111504,,,,,-1.013240874603
4.089450000,,,,,4.280078666215,,,,,-1.011648238400
4.089500000,,,,,4.261791960108,,,,,-1.010565817986
4.089550000,,,,,4.235029473008,,,,,-1.009101927823
4.089600000,,,,,4.151785621153,,,,,-1.007583201384
4.089650000,,,,,4.117810971606,,,,,-1.006085932618
4.089700000,,,,,4.140949496087,,,,,-1.004598200595
4.089750000,,,,,4.094696288985,,,,,-1.003437102046
4.089800000,,,,,4.024780036496,,,,,-1.001901686305
4.089850000,,,,,3.965592620706,,,,,-1.000313818473
4.089900000,,,,,3.903544181797,,,,,-0.998742639944
4.089950000,,,,,3.882682554882,,,,,-0.997347891173
4.090000000,,,,,3.893268340425,,,,,-0.995752870783
4.090050000,,,,,3.872502080947,,,,,-0.994403421545
4.090100000,,,,,3.807652223566,,,,,-0.992987215101
4.090150000,,,,,3.817653883556,,,,,-0.991463720290
4.090200000,,,,,3.738379701279,,,,,-0.990104734308
4.090250000,,,,,3.627276636796,,,,,-0.988712369723
4.090300000,,,,,3.654813984323,,,,,-0.986905156786
4.090350000,,,,,3.656947830734,,,,,-0.985453187552
4.090400000,,,,,3.580665801803,,,,,-0.983967839716
4.090450000,,,,,3.617906786079,,,,,-0.982580243503
4.090500000,,,,,3.600812172938,,,,,-0.980782567309
4.090550000,,,,,3.537547799203,,,,,-0.979182778548
4.090600000,,,,,3.455555644963,,,,,-0.977752266988
4.090650000,,,,,3.423166479061,,,,,-0.976178704272
4.090700000,,,,,3.404104912526,,,,,-0.974390564823
4.090750000,,,,,3.372693262857,,,,,-0.972812233735
4.090800000,,,,,3.372049532655,,,,,-0.971071778004
4.090850000,,,,,3.299951750037,,,,,-0.969228802277
4.090900000,,,,,3.282880978756,,,,,-0.967502651662
4.090950000,,,,,3.206646633544,,,,,-0.965907631273
4.091000000,,,,,3.210771275209,,,,,-0.964188633215
4.091050000,,,,,3.121411986435,,,,,-0.962278900282
4.091100000,,,,,3.128993697703,,,,,-0.960607585943
4.091150000,,,,,3.078293983835,,,,,-0.958526191624
4.091200000,,,,,3.092599099433,,,,,-0.956661758224
4.091250000,,,,,3.031921567435,,,,,-0.954859313658
4.091300000,,,,,2.983820616235,,,,,-0.953037795606
4.091350000,,,,,2.968847928575,,,,,-0.951073226397
4.091400000,,,,,2.887582951044,,,,,-0.949287471133
4.091450000,,,,,2.859103850073,,,,,-0.947184619140
4.091500000,,,,,2.851331403931,,,,,-0.945510920615
4.091550000,,,,,2.868628672876,,,,,-0.943555888149
4.091600000,,,,,2.804470229415,,,,,-0.941598471498
4.091650000,,,,,2.758121654875,,,,,-0.939517077179
4.091700000,,,,,2.757883236282,,,,,-0.937907751674
4.091750000,,,,,2.738833590676,,,,,-0.935797747123
4.091800000,,,,,2.703929108615,,,,,-0.933828409542
4.091850000,,,,,2.617192424368,,,,,-0.931806619871
4.091900000,,,,,2.600848829797,,,,,-0.929701383692
4.091950000,,,,,2.611076987450,,,,,-0.927803571689
4.092000000,,,,,2.595532095166,,,,,-0.925734098299
4.092050000,,,,,2.568817291785,,,,,-0.923709924442
4.092100000,,,,,2.529049070421,,,,,-0.921652371982
4.092150000,,,,,2.555120143600,,,,,-0.919659192542
4.092200000,,,,,2.475583700870,,,,,-0.917711312634
4.092250000,,,,,2.458918241198,,,,,-0.915536935063
4.092300000,,,,,2.393973016380,,,,,-0.913429314699
4.092350000,,,,,2.358389041328,,,,,-0.911257321313
4.092400000,,,,,2.398061895255,,,,,-0.908954197702
4.092450000,,,,,2.400493764907,,,,,-0.907051617327
4.092500000,,,,,2.349579474305,,,,,-0.904772335575
4.092550000,,,,,2.321458001224,,,,,-0.902502590567
4.092600000,,,,,2.267193929386,,,,,-0.900259071604
4.092650000,,,,,2.257835999598,,,,,-0.898211055887
4.092700000,,,,,2.211058271590,,,,,-0.895752960190
4.092750000,,,,,2.218723429365,,,,,-0.893616729594
4.092800000,,,,,2.230858935765,,,,,-0.891280227380
4.092850000,,,,,2.211523187847,,,,,-0.888941340979
4.092900000,,,,,2.162540087851,,,,,-0.886750274107
4.092950000,,,,,2.100300914067,,,,,-0.884270720736
4.093000000,,,,,2.097690230470,,,,,-0.881815009225
4.093050000,,,,,2.045905712003,,,,,-0.879387907945
4.093100000,,,,,2.058124664910,,,,,-0.876851134113
4.093150000,,,,,1.994311928410,,,,,-0.874340586325
4.093200000,,,,,1.933145638296,,,,,-0.871503405065
4.093250000,,,,,1.877796761858,,,,,-0.868985704719
4.093300000,,,,,1.849830260863,,,,,-0.866277269499
4.093350000,,,,,1.858484855800,,,,,-0.863654664973
4.093400000,,,,,1.874363534115,,,,,-0.860695890230
4.093450000,,,,,1.825392355048,,,,,-0.858097127563
4.093500000,,,,,1.761102781362,,,,,-0.855035832824
4.093550000,,,,,1.755511865348,,,,,-0.852205804122
4.093600000,,,,,1.722252471581,,,,,-0.849349549374
4.093650000,,,,,1.640522577794,,,,,-0.846245339289
4.093700000,,,,,1.656353572390,,,,,-0.842895558053
4.093750000,,,,,1.575708483202,,,,,-0.839831879129
4.093800000,,,,,1.585447882739,,,,,-0.836651375094
4.093850000,,,,,1.603567695830,,,,,-0.833172847818
4.093900000,,,,,1.497030347409,,,,,-0.830164005170
4.093950000,,,,,1.502180189024,,,,,-0.826697398823
4.094000000,,,,,1.527047248307,,,,,-0.823121119924
4.094050000,,,,,1.444089498764,,,,,-0.819780875431
4.094100000,,,,,1.439130392023,,,,,-0.816314269085
4.094150000,,,,,1.422715271873,,,,,-0.812759447858
4.094200000,,,,,1.361477456181,,,,,-0.809412050808
4.094250000,,,,,1.347220024301,,,,,-0.805923986788
4.094300000,,,,,1.317679960589,,,,,-0.802049684647
4.094350000,,,,,1.304113942630,,,,,-0.798564004812
4.094400000,,,,,1.242590024626,,,,,-0.795176076602
4.094450000,,,,,1.216626239814,,,,,-0.791173028420
4.094500000,,,,,1.202464175371,,,,,-0.787506150455
4.094550000,,,,,1.154530117186,,,,,-0.783512639017
4.094600000,,,,,1.095068520014,,,,,-0.779669331292
4.094650000,,,,,1.076841418555,,,,,-0.775606678462
4.094700000,,,,,1.173937390681,,,,,-0.771348522386
4.094750000,,,,,1.132154532203,,,,,-0.767192886304
4.094800000,,,,,1.058852735689,,,,,-0.762651012102
4.094850000,,,,,1.002383291863,,,,,-0.757968470929
4.094900000,,,,,1.015329421480,,,,,-0.753345534405
4.094950000,,,,,1.025629104711,,,,,-0.748100325352
4.095000000,,,,,0.978756009266,,,,,-0.742518946083
4.095050000,,,,,1.003277361588,,,,,-0.737023397507
4.095100000,,,,,0.991034566822,,,,,-0.730946107563
4.095150000,,,,,0.926566179190,,,,,-0.724487347870
4.095200000,,,,,0.928437765148,,,,,-0.717394394719
4.095250000,,,,,0.969684181791,,,,,-0.710032028558
4.095300000,,,,,0.986898004228,,,,,-0.701763671742
4.095350000,,,,,0.948202666533,,,,,-0.692822974492
4.095400000,,,,,0.847780755030,,,,,-0.682725947066
4.095450000,,,,,0.891029887857,,,,,-0.671403448069
4.095500000,,,,,0.870299391168,,,,,-0.658230820789
4.095550000,,,,,0.825643588641,,,,,-0.642931499656
4.095600000,,,,,0.788819836904,,,,,-0.624458827046
4.095650000,,,,,0.835907509083,,,,,-0.601980722069
4.095700000,,,,,0.816345263502,,,,,-0.574026142003
4.095750000,,,,,0.720548672709,,,,,-0.538711579961
4.095800000,,,,,0.696384948277,,,,,-0.494504004389
4.095850000,,,,,0.717198891473,,,,,-0.441286590176
4.095900000,,,,,0.708508533747,,,,,-0.380477927952
4.095950000,,,,,0.776600883997,,,,,-0.315406341279
4.096000000,,,,,0.742268606560,,,,,-0.249576583479
4.096050000,,,,,0.749337717851,,,,,-0.185053359571
4.096100000,,,,,0.743091150706,,,,,-0.123488910406
4.096150000,,,,,0.766217754258,,,,,-0.066525940092
4.096200000,,,,,0.724399132991,,,,,-0.015776158319
4.096250000,,,,,0.717628044941,,,,,0.028316976328
4.096300000,,,,,0.795757817969,,,,,0.065302852708
4.096350000,,,,,0.781571911667,,,,,0.094659334103
4.096400000,,,,,0.729870839707,,,,,0.116267211215
4.096450000,,,,,0.750601336396,,,,,0.130898960286
4.096500000,,,,,0.751984164237,,,,,0.137865551583
4.096550000,,,,,0.715863747350,,,,,0.135846146098
4.096600000,,,,,0.712037128928,,,,,0.125863559596
4.096650000,,,,,0.745880648248,,,,,0.108990675747
4.096700000,,,,,0.776433990981,,,,,0.084884171777
4.096750000,,,,,0.718152565846,,,,,0.057287219601
4.096800000,,,,,0.705552143189,,,,,0.028192998659
4.096850000,,,,,0.737237974241,,,,,-0.003883838885
4.096900000,,,,,0.700628799238,,,,,-0.038471224217
4.096950000,,,,,0.721085114544,,,,,-0.072963242111
4.097000000,,,,,0.717735333308,,,,,-0.106270319597
4.097050000,,,,,0.758647963920,,,,,-0.137341030678
4.097100000,,,,,0.732684179108,,,,,-0.165052423778
4.097150000,,,,,0.726866765432,,,,,-0.188674938004
4.097200000,,,,,0.715851826421,,,,,-0.207378876649
4.097250000,,,,,0.726831002643,,,,,-0.222535146626
4.097300000,,,,,0.683295767504,,,,,-0.233132853099
4.097350000,,,,,0.730514569909,,,,,-0.238406672383
4.097400000,,,,,0.743711039049,,,,,-0.240049376491
4.097450000,,,,,0.633442439642,,,,,-0.238368525408
4.097500000,,,,,0.679910223479,,,,,-0.232505812198
4.097550000,,,,,0.725436253872,,,,,-0.223844064703
4.097600000,,,,,0.734317346473,,,,,-0.213291657763
4.097650000,,,,,0.744152113447,,,,,-0.200483810930
4.097700000,,,,,0.763702438098,,,,,-0.186550628337
4.097750000,,,,,0.801706361872,,,,,-0.172138224372
4.097800000,,,,,0.797748613223,,,,,-0.157523164602
4.097850000,,,,,0.741744085654,,,,,-0.142874726228
4.097900000,,,,,0.770688102882,,,,,-0.129020221771
4.097950000,,,,,0.787794636953,,,,,-0.115273005681
4.098000000,,,,,0.796055841211,,,,,-0.102601057446
4.098050000,,,,,0.795686292391,,,,,-0.091035371484
4.098100000,,,,,0.740289732235,,,,,-0.082108979351
4.098150000,,,,,0.693035167041,,,,,-0.075340275487
4.098200000,,,,,0.674355070255,,,,,-0.072689060729
4.098250000,,,,,0.669646303037,,,,,-0.072610382593
4.098300000,,,,,0.688719790502,,,,,-0.075206761074
4.098350000,,,,,0.691139739224,,,,,-0.080649857560
4.098400000,,,,,0.715959114788,,,,,-0.088155274877
4.098450000,,,,,0.694704097194,,,,,-0.098061567429
4.098500000,,,,,0.661194363904,,,,,-0.111246115640
4.098550000,,,,,0.660264531390,,,,,-0.124819286157
4.098600000,,,,,0.713646454432,,,,,-0.139169701288
4.098650000,,,,,0.695455115763,,,,,-0.154075631742
4.098700000,,,,,0.637698211533,,,,,-0.169267664508
4.098750000,,,,,0.672805349398,,,,,-0.184421550299
4.098800000,,,,,0.735580965017,,,,,-0.198016178490
4.098850000,,,,,0.695061725084,,,,,-0.210161221633
4.098900000,,,,,0.715732617124,,,,,-0.221042646232
4.098950000,,,,,0.746524378450,,,,,-0.230479254155
4.099000000,,,,,0.721955342409,,,,,-0.239272131876
4.099050000,,,,,0.679695646745,,,,,-0.245847716680
4.099100000,,,,,0.641953983423,,,,,-0.251255050376
4.099150000,,,,,0.693643134453,,,,,-0.254950538573
4.099200000,,,,,0.749743029460,,,,,-0.257365718923
4.099250000,,,,,0.763833568325,,,,,-0.258393303060
4.099300000,,,,,0.757372424446,,,,,-0.257139221259
4.099350000,,,,,0.753116652555,,,,,-0.255181804608
4.099400000,,,,,0.746464773802,,,,,-0.252473369388
4.099450000,,,,,0.788176106702,,,,,-0.249147430011
4.099500000,,,,,0.720453305271,,,,,-0.244596019065
4.099550000,,,,,0.728511853725,,,,,-0.239756121621
4.099600000,,,,,0.752842471173,,,,,-0.233871950738
4.099650000,,,,,0.769126461096,,,,,-0.228250040308
4.099700000,,,,,0.763165996263,,,,,-0.222227586641
4.099750000,,,,,0.741541429850,,,,,-0.215246690228
4.099800000,,,,,0.724268002764,,,,,-0.207700741750
4.099850000,,,,,0.756931350048,,,,,-0.200090420252
4.099900000,,,,,0.776994274676,,,,,-0.192062866215
4.099950000,,,,,0.760650680104,,,,,-0.183401118720
4.100000000,,,,,0.800240087523,,,,,-0.174119482882
4.100050000,,,,,0.785327004512,,,,,-0.164740095421
4.100100000,,,,,0.767970130919,,,,,-0.155739793524
4.100150000,,,,,0.740551992688,,,,,-0.146281727927
4.100200000,,,,,0.762832210233,,,,,-0.135979660510
4.100250000,,,,,0.758993670880,,,,,-0.125904090756
4.100300000,,,,,0.754404112959,,,,,-0.115962035415
4.100350000,,,,,0.762653396288,,,,,-0.106194025647
4.100400000,,,,,0.779473828046,,,,,-0.096869474463
4.100450000,,,,,0.773394153916,,,,,-0.088362699053
4.100500000,,,,,0.753617331601,,,,,-0.081453328219
4.100550000,,,,,0.725555463168,,,,,-0.075807575930
4.100600000,,,,,0.752794787454,,,,,-0.071287159400
4.100650000,,,,,0.735425992931,,,,,-0.070297722238
4.100700000,,,,,0.755143210598,,,,,-0.069949631092
4.100750000,,,,,0.805282640772,,,,,-0.066056255463
4.100800000,,,,,0.792968320427,,,,,-0.066185001504
4.100850000,,,,,0.776350544474,,,,,-0.070304874796
